name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,pctCalm,pctEnergetic,pctHappy,pctSad,uri
Check Yes Or No BY George Str...,0.059717035529643504,0.6743243243243242,0.44553243574051404,5.55363321799308e-06,0.0003845167905665234,0.2570754716981132,0.019645424053665553,0.3407153123735365,0.676814988290398,0.13026798,0.0719626,0.7225757,0.07519369,6iy4PoAuZBMvtrlDX4VxC7
At Least You Cried BY Midland...,0.010395344518852895,0.44189189189189193,0.8408812729498164,0.010934256055363323,0.3604204050243527,0.7545204402515722,0.02779108768567321,0.42798035193480416,0.686182669789227,0.018683182,0.23467246,0.71977043,0.02687396,6y0mAMhVwWpbqQyWeBWDbp
Beautiful Girls BY Sean Kings...,0.1627691816530259,0.7472972972972972,0.613219094247246,0.0,0.28095360164060496,0.6874344863731655,0.07315125379332374,0.4699836731276425,0.7693208430913349,0.0813653,0.12565535,0.71827894,0.07470043,1hGy2eLcmC8eKx7qr1tOqx
Diamond In My Pocket BY Cody Johns...,0.29307748022843044,0.4554054054054054,0.8298653610771113,2.1453287197231833e-05,0.060625480645988196,0.8554769392033542,0.014374700527072348,0.622821339361717,0.7107728337236533,0.036364,0.16577338,0.7155653,0.082297385,24Nt4OalWDICkEKVy81X6k
Watching You BY Rodney Atk...,0.11390356968724921,0.5621621621621621,0.8421052631578946,0.0,0.24762881312483975,0.8228511530398321,0.013576106053346103,0.5256904034272476,0.7072599531615924,0.023274459,0.2234147,0.7123669,0.04094394,5OusUgzHz6Ulb3GZT7WUo5
If I Can't Have You BY Shawn Mend...,0.5688967122130366,0.6527027027027026,0.7943696450428397,0.0,0.1412458344014355,0.8104035639412996,0.05957514773997764,0.42743612285622584,0.8805620608899297,0.09278972,0.068438135,0.7113868,0.12738529,6LsAAHotRLMOHfCsSfYCsz
Take It Easy - 2006 Remaster BY Travis Tri...,0.012480277296059368,0.5716216216216216,0.8763769889840881,0.0,0.021661112535247364,0.7441037735849056,0.007506788053026674,0.5464408813720156,0.7330210772833723,0.015917458,0.2525638,0.7101894,0.021329345,1UEKaf3j6eXeNbySz761lc
Time of Our Lives BY Pitbull...,0.09989542759039324,0.6918918918918918,0.7858017135862914,0.0,0.8423481158677262,0.7056472746331236,0.05654048873981792,0.4282106026988181,0.7166276346604215,0.041988056,0.18489505,0.7084454,0.06467147,2bJvI42r8EF3wxjOuDav4r
Down BY Jay Sean...,0.011611555305556673,0.6054054054054054,0.6548347613219093,0.0,0.0581902076390669,0.7910770440251571,0.01469413831656284,0.023353009307712724,0.6686182669789227,0.039672602,0.22172974,0.7070835,0.03151408,7LP4Es66zdY7CyjepqmvAg
Little Bit of Life BY Craig Morg...,0.3169673349672546,0.6189189189189189,0.8249694002447979,0.0,0.3206870033324788,0.7746986373165617,0.01836767289570356,0.23927938488159534,0.6920374707259952,0.060541227,0.14239848,0.7058486,0.09121166,1jSZ1IETySh2kDTnyfIE0I
Beautiful Eyes BY Read South...,0.0008535193556688996,0.5216216216216215,0.780905752753978,7.941176470588236e-06,0.37964624455267876,0.7554376310272536,0.017249640632486823,0.539854314062042,0.6885245901639343,0.021524226,0.23948418,0.7029637,0.036027916,5X7MVR3eyAb9Y5EJfDXQHC
Beers And Sunshine BY Darius Ruc...,0.14539474184297196,0.48783783783783774,0.5936352509179926,0.0,0.1412458344014355,0.7044025157232703,0.011978917105893626,0.12861947223733977,0.6615925058548009,0.072445124,0.14880602,0.7006509,0.078097984,36ISlLb12gKuCCVTYXC0gb
Where The Green Grass Grows BY Tim McGraw...,0.21489250108318772,0.3648648648648648,0.6585067319461443,0.0,0.11432965906177903,0.5669549266247379,0.00766650694777192,0.6771395877813595,0.6569086651053864,0.061505754,0.11518723,0.70020163,0.123105474,7notvUHdzgdCftnTNuUzvF
The Sweet Escape BY Gwen Stefa...,0.20729118366628912,0.7391891891891892,0.7466340269277846,0.0,0.18097923609330938,0.8560010482180292,0.018207954000958308,0.39987580413335005,0.7236533957845432,0.053344015,0.17729469,0.69932413,0.07003723,66ZcOcouenzZEnzTJvoFmH
Somewhere That You Don't Go BY Adam Sande...,0.006431800437184341,0.5851351351351352,0.7931456548347613,0.0,0.35529351448346574,0.720125786163522,0.024436990896022998,0.3019006153974965,0.6569086651053864,0.027241394,0.24436052,0.6959768,0.03242128,25svSblU0qyzxt2WdszcFZ
Rolling Stone BY Whiskey My...,0.0003811517733330582,0.27972972972972965,0.8421052631578946,0.0024913494809688584,0.05934375801076646,0.7454140461215932,0.018687110685194054,0.8118362847294902,0.7131147540983606,0.013164123,0.26274592,0.69463825,0.02945171,5pwotNGfCggJh0CtGT0A9I
Why We Drink BY Justin Moo...,0.008831644935948043,0.5608108108108107,0.9094247246022032,0.0,0.34888490130735705,0.8858752620545072,0.018846829579939307,0.37914625807622,0.7166276346604215,0.013631902,0.2739051,0.6933019,0.019161154,4lSfhHd5Knwl8yQw2cVjAD
Fightin' The Fool BY Jon Pardi...,0.014217721277064763,0.5472972972972973,0.8151774785801712,0.0,0.39118174826967445,0.7844601677148846,0.01149976042165788,0.46982319532242073,0.6803278688524589,0.021040453,0.2515202,0.6930992,0.034340154,24smp7WNaOXqCEDDVjgeK6
Me and My Kind BY Cody Johns...,0.09055666619248925,0.5121621621621621,0.791921664626683,0.0,0.09254037426300948,0.8609800838574422,0.008624820316243405,0.3304726420228576,0.65807962529274,0.026300184,0.24332166,0.6913709,0.039007213,4rW9EUFaMSNVY8JhbqrB6z
Shotgun Rider BY Tim McGraw...,0.136707521937945,0.35,0.9106487148102814,6.730103806228374e-06,0.1643168418354268,0.7857704402515722,0.04232550710749081,0.7350441662829152,0.6885245901639343,0.016792342,0.2540921,0.6904339,0.038681597,3LbvNFkqDTrE1liGMmZBDL
Summer Nights BY Rascal Fla...,0.017584018990262712,0.44864864864864873,0.8996328029375765,0.0,0.6846962317354524,0.7654612159329139,0.022041207474844275,0.27510082192545454,0.6381733021077283,0.019810954,0.26105317,0.686153,0.032982968,27rSEMh30XdxOgQX7AKSaM
Strange Clouds (feat. Lil Wayne) BY B.o.B...,0.06579808946316239,0.43513513513513513,0.6181150550795593,0.0,0.12073827223788772,0.6483228511530398,0.4202204120747484,0.0772805291581195,0.8056206088992974,0.08024785,0.21931328,0.68603796,0.014400901,0yQw3d0iQDjMrxaVHFv77J
Little Rain BY Morgan Wal...,0.1996898662493905,0.3810810810810811,0.8261933904528763,0.0,0.10535760061522684,0.8055555555555554,0.037533940265133355,0.8603424456817514,0.7014051522248242,0.027341522,0.22044326,0.6827644,0.069450766,51T2SPBH4YjbrFJE94NJT6
Kids In The South BY Craig Camp...,0.2224938185000863,0.7067567567567568,0.4357405140758873,0.0,0.11817482696744425,0.7124606918238994,0.03018687110685194,0.44171864752096673,0.8266978922716627,0.12369797,0.07970151,0.68192345,0.1146771,5gGPTjXzDNqtBkCs74RIUQ
The Real Slim Shady BY Eminem...,0.032678063575247066,0.9999999999999999,0.613219094247246,0.0,0.01102281466290695,0.8073899371069182,0.05478358089762019,0.2920277417284158,0.7587822014051522,0.06584299,0.21729948,0.68144345,0.03541403,3yfqSUWxFvZELEM4PmlwIR
She Gone BY Randall Ki...,0.0007036648123071844,0.5364864864864864,0.8812729498164015,5.017301038062284e-05,0.3681107408356831,0.8294680293501047,0.03641590800191662,0.4979068112362372,0.7096018735362997,0.015043575,0.28289774,0.6796532,0.022405446,4HdB6veTsV8GTmw9H6svyU
Timber (feat. Ke$ha) BY Pitbull...,0.031917931833557206,0.5027027027027027,0.9828641370869032,0.0,0.13099205331966163,0.8176755765199161,0.12010860884842678,0.469865059097696,0.7915690866510539,0.011721524,0.29799697,0.6786124,0.011669158,3cHyrEgdyYRjgJKSOiOtcS
He Went To Jared (HARDY feat. Morgan Wallen) BY HIXTAPE...,0.058522542792702296,0.47837837837837827,0.7906976744186046,1.337370242214533e-05,0.21430402460907455,0.7506551362683437,0.039131129212585845,0.5402171334477608,0.6651053864168618,0.026062004,0.2543749,0.67858094,0.04098221,65IHmBagtQrYRcJd8a47zv
Even Though I'm Leaving BY Luke Combs...,0.25507089314393744,0.45675675675675675,0.7135862913096694,0.0,0.2489105357600615,0.6881551362683438,0.015013576106053347,0.10640376215793806,0.626463700234192,0.07538057,0.14407854,0.6785452,0.10199561,3sVLgsSTHRu483w6QciloO
Summertime BY Kenny Ches...,0.18340132892746497,0.36621621621621614,0.9400244798041616,0.0,0.014227121250961289,0.7250393081761005,0.10701165947931637,0.7349604387323649,0.7037470725995315,0.02151974,0.27053028,0.673639,0.034311015,3cE5ltZFHmBpiS77itKaOM
Unbreak a Heartache BY Triston Ma...,0.006084311640983262,0.5554054054054054,0.9020807833537331,0.0004394463667820069,0.08228659318123557,0.8280267295597483,0.008145663632007666,0.2744170469292921,0.6779859484777516,0.016298233,0.2924142,0.6730608,0.018226875,4ooo7MBVlR7hVYC8SLbZN9
This Old Heart BY Midland...,0.034198327058626785,0.5648648648648649,0.7123623011015912,0.0,0.2566008715713919,0.7453485324947589,0.00559016131608369,0.4351390575068726,0.6405152224824355,0.035983216,0.2384923,0.672054,0.053470477,35sSKJFvWxfNCfZFsWoBy2
Someone To You BY BANNERS...,0.006051734566339412,0.35,0.9498164014687883,0.0,0.26044603947705713,0.8441430817610062,0.03609647021242613,0.08651846890219222,0.6451990632318501,0.0148162665,0.29830426,0.6699051,0.016974375,14BH4qO7pgCmIe6mgLKOK3
Drinkin' Problem BY Midland...,0.05960844528083067,0.5581081081081081,0.7380660954712362,1.5415224913494808e-05,0.354011791848244,0.6661425576519915,0.005430442421338444,0.2745565928468762,0.5960187353629977,0.04426692,0.22493365,0.6697643,0.061035153,1vBpwxsLVwaR4evBIaFmqD
Kiss Me Thru The Phone BY Soulja Boy...,0.019973004464145128,0.7418918918918919,0.675642594859241,0.0,0.0396052294283517,0.8377227463312368,0.1423095352180163,0.6094528404571524,0.7997658079625293,0.03742552,0.26973596,0.6672982,0.025540384,2q4rjDy9WhaN3o9MvDbO21
Sleep When We're Dead BY Morgan Wal...,0.017801199487888386,0.4797297297297296,0.8102815177478578,4.6885813148788925e-06,0.4360420405024352,0.8440120545073374,0.015971889474524832,0.6093830674983605,0.6826697892271661,0.018672282,0.2742407,0.6670658,0.04002117,77Q8V48a8jGsghvaVNWMaP
Here And Now BY Kenny Ches...,0.051681357117493554,0.4202702702702703,0.8335373317013463,0.0,0.2732632658292745,0.8857442348008384,0.04711707394984827,0.5952540433429621,0.6943793911007025,0.016938785,0.28472674,0.6652623,0.03307222,0NSwXfEWMG7HIRvXioGu03
Starships BY Nicki Mina...,0.14648064433110033,0.727027027027027,0.6805385556915544,0.0,0.27454498846449626,0.924462788259958,0.08321354416227439,0.43509021643571816,0.7482435597189695,0.05632238,0.216624,0.66519797,0.061855707,1oHNvJVbFkexQc0BpQp7Y4
Happy Anywhere (feat. Gwen Stefani) BY Blake Shel...,0.10847405724660737,0.4445945945945946,0.7160342717258261,0.0,0.03358113304280954,0.7071540880503144,0.025235585369749236,0.7193940916258494,0.6522248243559718,0.03868914,0.22720806,0.6650741,0.069028735,2DwbFtfC6sXBiVDPmju8Dd
Forgive Me Friend BY Smith & Th...,0.042016824973151054,0.47837837837837827,0.9155446756425948,2.647058823529412e-06,0.40784414252755696,0.795335429769392,0.014374700527072348,0.4554918295865254,0.6533957845433255,0.016968442,0.28824562,0.6643097,0.03047617,5jnZUl6PwWB0Maze4kDJfC
What Kinda Gone BY Chris Cagl...,0.27896074788276165,0.3851351351351351,0.8580171358629131,0.0,0.08485003845167904,0.7424004192872117,0.021721769685353776,0.763330123777229,0.6510538641686182,0.037795518,0.20159283,0.66242045,0.098191224,7uPReljrrTaqzDCcx4JHmi
Hotel Room Service BY Pitbull...,0.00753942097507528,0.8675675675675675,0.5740514075887393,0.000643598615916955,0.04844911561138169,0.5360980083857442,0.24293243890752275,0.44190005721382614,0.7927400468384075,0.098901235,0.21825756,0.65727186,0.025569405,6Rb0ptOEjBjPPQUlQtQGbL
Had Me By Halftime BY Morgan Wal...,0.11824717963976271,0.37972972972972974,0.8922888616891064,0.0,0.16816200974109202,0.8928197064989517,0.021402331895863276,0.5682239991069062,0.6557377049180327,0.01696281,0.29045317,0.6534749,0.039109066,3xca35T5BVLg4ePuVzc7wW
Wake Me Up BY Avicii...,0.004010237888658074,0.43648648648648647,0.762545899632803,0.002076124567474048,0.15918995129453986,0.7121986373165617,0.04695735505510302,0.4286152858598122,0.6217798594847774,0.027193129,0.28447607,0.6532488,0.035082024,4h8VwCb1MTGoLKueQ1WgbD
East Bound And Down BY Midland...,0.045274532437536166,0.5554054054054054,0.9963280293757649,2.664359861591696e-05,0.3873365803640092,0.8119103773584905,0.0779428206356812,0.3866468511463697,0.7002341920374706,0.013920111,0.32073706,0.6486339,0.016708948,5JelBZwTfs9LZAUbeeVbqd
When I've Been Drinkin' BY Jon Pardi...,0.4288152912444768,0.8756756756756757,0.4871481028151775,0.0,0.09510381953345295,0.6870414046121592,0.024916147580258743,0.3512510291511422,0.9601873536299766,0.17437045,0.050812423,0.6483354,0.12648176,59O0lOCAMdBugXQrEGR6A6
Bar Downtown BY Jon Pardi...,0.12367669208040456,0.5756756756756757,0.631578947368421,0.0,0.05934375801076646,0.7597615303983227,0.03242293563328542,0.4837498778973221,0.6475409836065573,0.06527235,0.20826398,0.64221925,0.084244445,4OTkPCAqMeRgQCAvAcfPYn
It Don't Matter BY Donavon Fr...,0.10326172530359119,0.9837837837837838,0.4504283965728274,1.9031141868512112e-06,0.2566008715713919,0.6723663522012577,0.019805142948410792,0.29520938864933505,0.765807962529274,0.14402372,0.12155231,0.64131373,0.09311016,2UjGyCvayHjGihV3oLhD8a
Must've Never Met You BY Luke Combs...,0.010210741095871072,0.3324324324324325,0.8959608323133416,0.0,0.13611894386054854,0.8746069182389936,0.053505829739658194,0.08769065460989939,0.6194379391100702,0.017464608,0.3291007,0.6346483,0.018786289,6ojicjDYUUoeE1tdSvfFo4
Drunk On A Plane BY Dierks Ben...,0.005259025750005701,0.2891891891891891,0.6976744186046511,1.9550173010380623e-05,0.25788259420661364,0.7207809224318658,0.014534419421817601,1.0,0.6416861826697892,0.02346348,0.27262685,0.6325541,0.071355574,1soxUgYIZb1qx1c7o1Lc7z
Unwritten BY Natasha Be...,0.00622547896443995,0.6716216216216215,0.7833537331701347,0.0,0.0581902076390669,0.6705319706498951,0.027152212106692213,0.2606787513431294,0.6053864168618266,0.03491212,0.30271158,0.63167346,0.030702887,1D1nixOVWOxvNfWi0UD7VX
Isis BY Joyner Luc...,0.2539849906558091,0.9581081081081081,0.8286413708690329,0.0,0.24378364521917456,0.6404612159329139,0.37070755470372146,0.4002665327025858,0.8700234192037469,0.10943049,0.23664998,0.6300832,0.023836289,36TO60sxDduIsO3xH8IcUh
Does To Me (feat. Eric Church) BY Luke Combs...,0.33434177477730853,0.5499999999999999,0.843329253365973,0.0,0.35144834657780055,0.764609538784067,0.02299952084331576,0.3517673490462037,0.6170960187353629,0.06793235,0.17246474,0.62628025,0.13332258,17TSJlshgQ5zu0e8dedAla
Runnin' Block BY Toby Keith...,0.3745201668380582,0.5067567567567567,0.7282741738066095,0.00013356401384083047,0.08228659318123557,0.6065251572327044,0.030506308896342434,0.2884762981258983,0.6206088992974238,0.11292067,0.108633704,0.6253133,0.15313245,3BPge8hHdq2fQIXUJrICcT
All Your'n BY Tyler Chil...,0.4429320235901456,0.508108108108108,0.4773561811505508,6.868512110726644e-05,0.1002307100743399,0.6044287211740041,0.004152691263376453,0.10832949582059975,0.8512880562060889,0.16895775,0.05105262,0.62255144,0.1574381,0fCwTrRNfoNk962ati8n2K
SUPERBLOOM BY MisterWive...,0.20729118366628912,0.4716216216216217,0.8922888616891064,0.0006695501730103806,0.37323763137657007,0.8269785115303983,0.12633764574349143,0.7497243968127714,0.7072599531615924,0.031467363,0.28939396,0.6211873,0.057951335,25ran9X0iBOYnxFdP6c28n
Kiss That Girl Goodbye BY Aaron Wats...,0.00803893611961433,0.577027027027027,0.8567931456548347,0.0,0.04934632145603692,0.8202961215932913,0.019006548474684547,0.3785043468553327,0.6405152224824355,0.01955483,0.33628187,0.6209844,0.023178924,41ArcO4X1q718v1v7DeDS6
Where Is The Love? BY Black Eyed...,0.11933308212789108,0.8445945945945944,0.6560587515299876,0.0,0.11945654960266597,0.8742138364779872,0.2780705957514774,0.2193661824423327,0.810304449648712,0.086441614,0.27112824,0.6166807,0.025749462,3CNqo3gYrfexdrtjFmC9he
3AM BY Matchbox T...,0.00610602969074583,0.42162162162162165,0.627906976744186,0.0,0.10663932325044859,0.5164439203354296,0.008784539210988658,0.31663666429438614,0.5046838407494145,0.063443415,0.24469396,0.61513376,0.07672884,5vYA1mW9g2Coh1HUFUSmlb
What I Almost Was BY Eric Churc...,0.012588867544872206,0.4554054054054054,0.8604651162790696,0.0,0.2976159958984876,0.6391509433962264,0.03657562689666188,0.3448458715340283,0.5667447306791569,0.026968544,0.32407215,0.6140628,0.03489652,1BGeARBsKpOjeNACiu6ZSZ
I Know She Ain't Ready BY Luke Combs...,0.04864083015073412,0.3621621621621621,0.6952264381884944,0.0,0.08228659318123557,0.6939858490566038,0.017249640632486823,0.6937804384532731,0.5866510538641686,0.036465865,0.2776922,0.6130836,0.07275835,0TQ9Hf5DwI9crGZSIlq445
Sour Patch Kids BY Bryce Vine...,0.015520804262818808,0.4243243243243243,0.762545899632803,2.958477508650519e-05,0.23352986413740062,0.7523584905660377,0.05047117073949848,0.09724954996441576,0.5491803278688524,0.036721658,0.3160166,0.6080292,0.0392325,5DJNyvuMmZfsfvdTpMMmUq
Neon BY John Mayer...,0.019538643468893783,0.6621621621621621,0.7466340269277846,0.00023875432525951557,0.035375544732119964,0.5837264150943395,0.02092317521162753,0.2744449561128089,0.5585480093676815,0.04977671,0.2996409,0.6070233,0.043559123,7Kohy4v3KLWfUXlv9N3feB
21 Summer BY Brothers O...,0.026597009641728193,0.5878378378378378,0.8935128518971848,4.446366782006921e-05,0.08485003845167904,0.6272929769392033,0.016451046158760578,0.34451793862770547,0.5936768149882904,0.027683087,0.33520597,0.6060088,0.031102186,483beWfErq5MZAvC0fJ7cr
"One Beer (HARDY feat. Lauren Alaina, Devin Dawson) BY HIXTAPE...",0.611246909250043,0.41486486486486485,0.7160342717258261,0.0,0.30530633170981797,0.5382599580712787,0.08704679763616036,0.8606773558839536,0.8348946135831381,0.11189806,0.0291057,0.60521394,0.25378227,5FmvaZGd6fulojSToozLRD
How Am I Doin' BY Dierks Ben...,0.13562161944981663,0.4310810810810811,0.8702570379436964,0.0,0.24762881312483975,0.5606656184486373,0.1582814246925411,0.8320634654833172,0.6592505854800936,0.037068497,0.30975258,0.6050349,0.048143994,3bvr2R5FUjrC3orh47Qe5V
"1, 2 Many BY Luke Combs...",0.04299413721246659,0.4472972972972973,0.8090575275397797,0.0,0.4950012817226352,0.8371986373165617,0.10317840600543043,0.6010312443309471,0.6709601873536299,0.024274973,0.32927614,0.604626,0.041822918,6pgN3d6oBrhmrSAKBfWNsf
She Ain’t Mine No More BY Justin Moo...,0.04451440069584631,0.5364864864864864,0.7772337821297429,0.0,0.06716226608561907,0.7558962264150942,0.008784539210988658,0.3238790974170051,0.5702576112412178,0.033722714,0.3192719,0.60219634,0.04480904,4gslR6cfsxNBQ2bpkoSavl
Nobody BY Hozier...,0.27787484539463325,0.6324324324324325,0.8237454100367195,0.000273356401384083,0.1348372212253268,0.7580581761006289,0.08513017089921737,0.197785406287939,0.6077283372365339,0.08019735,0.23685801,0.6020653,0.08087933,69WkwzVjQS4Dc8QQtpz0qM
Every Dog Has Its Day BY Toby Keith...,0.13453571696168826,0.5094594594594594,0.9804161566707464,0.0,0.49628300435785694,0.8234407756813416,0.09918543363679924,0.6510863649683929,0.6838407494145198,0.0188578,0.34312257,0.6018501,0.036169615,3NlRw4geKm0ltghT1zrTx2
Is Anybody Loving You These Days BY Dierks Ben...,0.0716619628990556,0.6621621621621621,0.5055079559363524,7.820069204152249e-06,0.246347090489618,0.5106787211740041,0.007506788053026674,0.39950600745175197,0.5925058548009368,0.122841194,0.14719276,0.6003304,0.12963572,69u3mt4KCFagJZFmJ3Ged6
Friends BY Blake Shel...,0.06069434776895904,0.622972972972973,0.8739290085679313,6.228373702422145e-06,0.31171494488592666,0.720649895178197,0.010222009263695896,0.3223580469153375,0.572599531615925,0.030921895,0.33677956,0.58884776,0.043450773,5cWU0i23BOS8pSwrYWEMS8
"Wine, Beer, Whiskey BY Little Big...",0.6698856436089751,0.7,0.9228886168910649,0.0,0.7167392976159959,0.7021750524109014,0.08209551189905767,0.3026122995771759,0.7868852459016393,0.12680617,0.05604054,0.5888202,0.22833309,5avVDmK9FVJpd3MDO8I3Zl
Just Another Day In Paradise BY Phil Vassa...,0.38972280167185547,0.522972972972973,0.668298653610771,0.0,0.41425275570366565,0.7210429769392033,0.005111004631847951,0.5822204546405996,0.6943793911007025,0.09606873,0.076584354,0.5876943,0.2396527,4LlNoNZflek4hZyZigCxpW
Somewhere On The Wind BY Midland...,0.10206723256664998,0.1783783783783784,0.8310893512851897,0.0,0.08741348372212251,0.6539570230607965,0.040888037054783576,0.9860872720168572,0.5784543325526932,0.02299602,0.3203573,0.5860658,0.07058087,7kISgr6Y51hKENX23gXu2L
The Gator Boys - iHeart Radio Live BY Midland...,0.06894720667873466,0.43513513513513513,0.5055079559363524,0.0,0.701358625993335,0.3750655136268344,0.052547516371186716,0.21849402045743155,0.5351288056206088,0.1355972,0.11687927,0.58480984,0.16271363,3JytWoahv6KtM057egDVqR
The Way It Was BY Coast Mode...,0.09033948569486357,0.622972972972973,0.7111383108935128,6.418685121107267e-05,0.07152012304537297,0.6936582809224318,0.04376297716019805,0.12131424345180791,0.5468384074941451,0.069454886,0.28532413,0.5846613,0.060559697,7K95NCjCNx1TwlpnbjQn6S
Heartache On The Dance Floor BY Jon Pardi...,0.06102011851539755,0.522972972972973,0.8249694002447979,0.0,0.06382978723404253,0.8031970649895177,0.039131129212585845,0.372238735155803,0.5925058548009368,0.028203681,0.35099453,0.58368915,0.03711266,0w3Q14i073jLoew1hgJkwD
Mr. Misunderstood BY Eric Churc...,0.0681870749370448,0.23783783783783785,0.7931456548347613,0.0,0.37580107664701357,0.6484538784067085,0.03529787573869988,0.46447858667894665,0.5081967213114754,0.034267843,0.30653435,0.58322316,0.07597458,79dlQxvdsCDApoM8XChkpy
Upside Down BY Jack Johns...,0.2583286006083226,0.781081081081081,0.605875152998776,0.00029584775086505195,0.12971033068443988,0.5391116352201257,0.032263216738540164,0.27794058134829264,0.6299765807962528,0.1667553,0.11275599,0.5795171,0.14097159,6shRGWCtBUOPFLFTTqXZIC
UNAPOLOGETICALLY COUNTRY AS HELL BY HARDY...,0.18665903639185005,0.4513513513513514,0.5973072215422276,0.0,0.3745193540117918,0.7604166666666665,0.013096949369110364,0.4284268988710735,0.5913348946135831,0.08542379,0.1615434,0.5786389,0.1743939,45nc69lqKe3kY9sit2UU6G
You're In It BY Granger Sm...,0.033112424570498414,0.504054054054054,0.887392900856793,0.0,0.437323763137657,0.728380503144654,0.024916147580258743,0.34451793862770547,0.563231850117096,0.026200205,0.35435486,0.5784037,0.041041307,3K1FNPp9ADkE4ouWez9du2
All My Love BY George Ezr...,0.14648064433110033,0.32432432432432434,0.5030599755201958,0.0,0.31043322225070497,0.744365828092243,0.04376297716019805,0.7750380262625416,0.6370023419203746,0.079371385,0.15291263,0.57575536,0.19196063,22GUd9JOxhSidGguHxf3Nu
Brand New Man - with Luke Combs BY Brooks & D...,0.002956912475173554,0.49189189189189175,0.8408812729498164,0.00012837370242214534,0.21430402460907455,0.7658542976939202,0.0191662673694298,0.44940762757985514,0.5819672131147541,0.023056222,0.3675209,0.5742619,0.035160903,6SewJZC2f9ETwJR2zZWkOP
Hackin' Darts BY Jade Eagle...,0.6383944714532523,0.2702702702702702,0.762545899632803,0.0,0.4488592668546526,0.6776729559748427,0.05733908321354416,0.7503383988501418,0.7822014051522248,0.0855228,0.032205023,0.573001,0.3092712,70dVdtFk0C28qM2nuHrg4j
Should've Been A Cowboy BY Toby Keith...,0.2648440155370928,0.4999999999999999,0.6988984088127295,0.0,0.3335042296846962,0.7146881551362683,0.015013576106053347,0.4949135513040565,0.5925058548009368,0.085492045,0.16317892,0.57070243,0.18062657,4EDBgrYqYQ6b50yhJWKsHp
I Gotta Feeling BY Black Eyed...,0.09468309564737706,0.7216216216216217,0.7417380660954712,0.0,0.6052294283517047,0.6677803983228511,0.0057498802108289365,0.45568719387114326,0.5831381733021077,0.063625835,0.25769967,0.57069427,0.107980184,4vp2J1l5RD4gMZwGFLfRAu
Don't Let Me Down BY Milky Chan...,0.3745201668380582,0.8716216216216216,0.6291309669522643,0.0001698961937716263,0.10663932325044859,0.6058700209643605,0.0587765532662514,0.33008191345362187,0.7224824355971896,0.19227687,0.09144979,0.56750965,0.14876366,4hoNqOv7FRMefk6yC83yqP
Whiskey Glasses BY Morgan Wal...,0.3951523141124973,0.5486486486486486,0.6364749082007344,3.0276816608996542e-06,0.1002307100743399,0.7852463312368971,0.009103977000479158,0.6094109766818772,0.6908665105386416,0.10880563,0.09645901,0.56750935,0.22722603,3hcuw44nHQY18cmidrDadf
A Long Way BY Luke Combs...,0.02095031670346066,0.37027027027027026,0.6768665850673193,0.0002491349480968858,0.35785695975390924,0.7560927672955974,0.010541447053186388,0.6925175478991361,0.5655737704918032,0.036542073,0.30659884,0.5639616,0.09289737,3z1QH1O1h15lFROjcECqgi
Small Town BY John Melle...,0.16819869409366775,0.6081081081081081,0.9290085679314565,0.009342560553633219,0.35273006921302225,0.9112945492662472,0.01661076505350583,0.4220217412539597,0.6077283372365339,0.028963184,0.35068923,0.56358397,0.056763627,2HsjJJL4DhPCzMlnaGv7ap
Wrapped BY George Str...,0.27461713793024817,0.5094594594594594,0.7368421052631579,0.0,0.09254037426300948,0.8197720125786163,0.005430442421338444,0.3587516222212918,0.5597189695550351,0.07829023,0.21521331,0.55936486,0.1471316,1FWAB1KZHJnAeET0288xha
Smile BY Uncle Krac...,0.22032201352382957,0.44864864864864873,0.7980416156670747,0.0,0.49115611381696994,0.8388364779874213,0.01708992173774157,0.5470618607052651,0.5796252927400468,0.049073145,0.25155294,0.5580662,0.14130774,4ZC8hXXqu2hPcDLw9QTdtQ
One Way BY Dierks Ben...,0.0327866538240599,0.5905405405405405,0.660954712362301,2.7162629757785466e-05,0.18097923609330938,0.6099318658280921,0.027950806580418465,0.3787764613946219,0.5327868852459016,0.06886647,0.29439032,0.5576205,0.07912271,47kgihttYKK8KuydjaOPZP
If the World Had a Front Porch BY Tracy Lawr...,0.13562161944981663,0.3472972972972973,0.7760097919216646,0.0,0.041271468854139966,0.8101415094339621,0.015492732790289086,0.7068558909309108,0.5620608899297423,0.03448087,0.3279411,0.55081356,0.086764574,7AW2WsM8dc5pmXIgdn2SpC
Watermelon Sugar BY Harry Styl...,0.13236391198543151,0.4581081081081081,0.8029375764993879,0.0,0.38220968982312226,0.8096829140461215,0.03769365915987861,0.22843666708530447,0.5210772833723654,0.046606623,0.32833976,0.5440226,0.081030965,1e9oZCCiX42nJl0AcqriVo
Spin You Around BY Morgan Wal...,0.0014800850913189697,0.4162162162162162,0.8776009791921665,0.0,0.2194309151499615,0.8482049266247378,0.010860884842676888,0.6094947042324277,0.5901639344262295,0.016207721,0.40888268,0.5412008,0.033708766,1yj1ZztSGITJ5Nf4mfH92c
Watch The Wind Blow By BY Tim McGraw...,0.10022119833683174,0.4162162162162162,0.5483476132190942,0.0,0.04345039733401692,0.61333857442348,0.0057498802108289365,0.0,0.46135831381733017,0.11739121,0.21880062,0.54096884,0.12283931,6Os7cO6a6UeglnpIKidRjh
